vel_north,vel_east,vel_down,course,course_std,timestamp
0.0,0.0,0.0,0.0,180.0,2230188
0.0,0.0,0.0,0.0,180.0,2240182
0.0,0.0,0.0,0.0,180.0,2440182
0.0,0.0,0.0,0.0,180.0,2640179
0.0,0.0,0.0,0.0,180.0,3040193
0.0,0.0,0.0,0.0,180.0,3240181
0.0,0.0,0.0,0.0,180.0,3440181
0.0,0.0,0.0,0.0,180.0,3840181
0.0,0.0,0.0,0.0,180.0,4040211
0.0,0.0,0.0,0.0,180.0,4240180
0.0,0.0,0.0,0.0,180.0,4640176
0.0,0.0,0.0,0.0,180.0,4840181
0.0,0.0,0.0,0.0,180.0,5040195
0.0,0.0,0.0,0.0,180.0,5440175
0.0,0.0,0.0,0.0,180.0,5640174
0.0,0.0,0.0,0.0,180.0,5840171
0.0,0.0,0.0,0.0,180.0,6240175
0.0,0.0,0.0,0.0,180.0,6440182
0.0,0.0,0.0,0.0,180.0,6640180
0.0,0.0,0.0,0.0,180.0,7040188
0.0,0.0,0.0,0.0,180.0,7240197
0.0,0.0,0.0,0.0,180.0,7440238
0.0,0.0,0.0,0.0,180.0,7840238
0.0,0.0,0.0,0.0,180.0,8240238
0.0,0.0,0.0,0.0,180.0,8440243
0.0,0.0,0.0,0.0,180.0,8640243
0.0,0.0,0.0,0.0,180.0,9040265
0.0,0.0,0.0,0.0,180.0,9240243
0.0,0.0,0.0,0.0,180.0,9440240
0.0,0.0,0.0,0.0,180.0,9840243
0.0,0.0,0.0,0.0,180.0,10040264
0.0,0.0,0.0,0.0,180.0,10240294
0.0,0.0,0.0,0.0,180.0,10640301
0.0,0.0,0.0,0.0,180.0,10840296
0.0,0.0,0.0,0.0,180.0,11040320
0.0,0.0,0.0,0.0,180.0,11440299
0.0,0.0,0.0,0.0,180.0,11640300
0.0,0.0,0.0,0.0,180.0,11840300
0.0,0.0,0.0,0.0,180.0,12040322
0.0,0.0,0.0,0.0,180.0,12240301
0.0,0.0,0.0,0.0,180.0,12440299
0.0,0.0,0.0,0.0,180.0,12640299
0.0,0.0,0.0,0.0,180.0,12825420
0.0,0.0,0.0,0.0,180.0,13225416
0.0,0.0,0.0,0.0,180.0,13425420
0.0,0.0,0.0,0.0,180.0,13625417
0.0,0.0,0.0,0.0,180.0,14225418
0.0,0.0,0.0,0.0,180.0,14425415
0.0,0.0,0.0,0.0,180.0,14625417
0.0,0.0,0.0,0.0,180.0,15025420
0.0,0.0,0.0,0.0,180.0,15225416
0.0,0.0,0.0,0.0,180.0,15425420
0.0,0.0,0.0,0.0,180.0,15830349
0.0,0.0,0.0,0.0,180.0,16030371
0.0,0.0,0.0,0.0,180.0,16430349
0.0,0.0,0.0,0.0,180.0,16630350
0.0,0.0,0.0,0.0,180.0,16830352
0.0,0.0,0.0,0.0,180.0,17030371
0.0,0.0,0.0,0.0,180.0,17430352
0.0,0.0,0.0,0.0,180.0,17630350
0.0,0.0,0.0,0.0,180.0,17830350
0.0,0.0,0.0,0.0,180.0,18230352
0.0,0.0,0.0,0.0,180.0,18430350
0.0,0.0,0.0,0.0,180.0,18630350
0.0,0.0,0.0,0.0,180.0,19030371
0.0,0.0,0.0,0.0,180.0,19225416
0.0,0.0,0.0,0.0,180.0,19425421
0.0,0.0,0.0,0.0,180.0,19825416
0.0,0.0,0.0,0.0,180.0,20025425
0.0,0.0,0.0,0.0,180.0,20230345
0.0,0.0,0.0,0.0,180.0,20625418
0.0,0.0,0.0,0.0,180.0,20825421
0.0,0.0,0.0,0.0,180.0,21025419
0.0,0.0,0.0,0.0,180.0,21430356
0.0,0.0,0.0,0.0,180.0,21625417
0.0,0.0,0.0,0.0,180.0,21825417
0.0,0.0,0.0,0.0,180.0,22230346
0.0,0.0,0.0,0.0,180.0,22425416
0.0,0.0,0.0,0.0,180.0,22625419
0.0,0.0,0.0,0.0,180.0,23030373
0.0,0.0,0.0,0.0,180.0,23225417
0.0,0.0,0.0,0.0,180.0,23430349
0.0,0.0,0.0,0.0,180.0,23830346
0.0,0.0,0.0,0.0,180.0,24030381
0.0,0.0,0.0,0.0,180.0,24230345
0.0,0.0,0.0,0.0,180.0,24630345
0.0,0.0,0.0,0.0,180.0,24830347
0.0,0.0,0.0,0.0,180.0,25030385
0.0,0.0,0.0,0.0,180.0,25430348
0.0,0.0,0.0,0.0,180.0,25630346
0.0,0.0,0.0,0.0,180.0,26630346
0.0,0.0,0.0,0.0,180.0,26830350
0.0,0.0,0.0,0.0,180.0,27030385
0.0,0.0,0.0,0.0,180.0,27430354
0.0,0.0,0.0,0.0,180.0,27630356
0.0,0.0,0.0,0.0,180.0,27830346
0.0,0.0,0.0,0.0,180.0,28230347
0.0,0.0,0.0,0.0,180.0,28425419
0.0,0.0,0.0,0.0,180.0,28630347
0.0,0.0,0.0,0.0,180.0,28830347
0.0,0.0,0.0,0.0,180.0,29230347
0.0,0.0,0.0,0.0,180.0,29430347
0.0,0.0,0.0,0.0,180.0,29630347
0.0,0.0,0.0,0.0,180.0,30030385
0.0,0.0,0.0,0.0,180.0,30230354
0.0,0.0,0.0,0.0,180.0,30630354
0.0,0.0,0.0,0.0,180.0,30830354
0.0,0.0,0.0,0.0,180.0,31030380
0.0,0.0,0.0,0.0,180.0,31630354
0.0,0.0,0.0,0.0,180.0,31830357
0.0,0.0,0.0,0.0,180.0,32030385
0.0,0.0,0.0,0.0,180.0,32430356
0.0,0.0,0.0,0.0,180.0,32630354
0.0,0.0,0.0,0.0,180.0,32830354
0.0,0.0,0.0,0.0,180.0,33230357
0.0,0.0,0.0,0.0,180.0,33430347
0.0,0.0,0.0,0.0,180.0,33625416
0.0,0.0,0.0,0.0,180.0,34030377
0.0,0.0,0.0,0.0,180.0,34230347
0.0,0.0,0.0,0.0,180.0,36855301
0.0,0.0,0.0,0.0,180.0,37055334
0.0,0.0,0.0,0.0,180.0,37455302
0.0,0.0,0.0,0.0,180.0,37655301
0.0,0.0,0.0,0.0,180.0,37855302
0.0,0.0,0.0,0.0,180.0,38255301
0.0,0.0,0.0,0.0,180.0,38455302
0.0,0.0,0.0,0.0,180.0,38655301
0.0,0.0,0.0,0.0,180.0,39055313
0.0,0.0,0.0,0.0,180.0,39255301
0.0,0.0,0.0,0.0,180.0,39455289
0.0,0.0,0.0,0.0,180.0,39655288
0.0,0.0,0.0,0.0,180.0,39855288
0.0,0.0,0.0,0.0,180.0,40255285
0.0,0.0,0.0,0.0,180.0,40455289
0.0,0.0,0.0,0.0,180.0,40655289
0.0,0.0,0.0,0.0,180.0,41055325
0.0,0.0,0.0,0.0,180.0,41255309
0.0,0.0,0.0,0.0,180.0,41455345
0.0,0.0,0.0,0.0,180.0,41855344
0.0,0.0,0.0,0.0,180.0,42055382
0.0,0.0,0.0,0.0,180.0,42255345
0.0,0.0,0.0,0.0,180.0,42655346
0.0,0.0,0.0,0.0,180.0,42855345
0.0,0.0,0.0,0.0,180.0,43055345
0.0,0.0,0.0,0.0,180.0,43220462
0.0,0.0,0.0,0.0,180.0,43420465
0.0,0.0,0.0,0.0,180.0,43820458
0.0,0.0,0.0,0.0,180.0,44020502
0.0,0.0,0.0,0.0,180.0,44220462
0.0,0.0,0.0,0.0,180.0,44620466
0.0,0.0,0.0,0.0,180.0,44820462
0.0,0.0,0.0,0.0,180.0,45020502
0.0,0.0,0.0,0.0,180.0,45220465
0.0,0.0,0.0,0.0,180.0,45420462
0.0,0.0,0.0,0.0,180.0,45620467
0.0,0.0,0.0,0.0,180.0,45820465
0.0,0.0,0.0,0.0,180.0,46220466
0.0,0.0,0.0,0.0,180.0,46415345
0.0,0.0,0.0,0.0,180.0,46620457
0.0,0.0,0.0,0.0,180.0,47020500
0.0,0.0,0.0,0.0,180.0,47220457
0.0,0.0,0.0,0.0,180.0,47420462
0.0,0.0,0.0,0.0,180.0,48020510
0.0,0.0,0.0,0.0,180.0,48220464
0.0,0.0,0.0,0.0,180.0,48620467
0.0,0.0,0.0,0.0,180.0,48820464
0.0,0.0,0.0,0.0,180.0,49020503
0.0,0.0,0.0,0.0,180.0,49220467
0.0,0.0,0.0,0.0,180.0,49420460
0.0,0.0,0.0,0.0,180.0,49620458
0.0,0.0,0.0,0.0,180.0,49820462
0.0,0.0,0.0,0.0,180.0,50220458
0.0,0.0,0.0,0.0,180.0,50420466
0.0,0.0,0.0,0.0,180.0,50620465
0.0,0.0,0.0,0.0,180.0,50820462
0.0,0.0,0.0,0.0,180.0,51220464
0.0,0.0,0.0,0.0,180.0,51420464
0.0,0.0,0.0,0.0,180.0,51620467
0.0,0.0,0.0,0.0,180.0,52020505
0.0,0.0,0.0,0.0,180.0,52220462
0.0,0.0,0.0,0.0,180.0,52620459
0.0,0.0,0.0,0.0,180.0,52820461
0.0,0.0,0.0,0.0,180.0,53020506
0.0,0.0,0.0,0.0,180.0,53220459
0.0,0.0,0.0,0.0,180.0,53420462
0.0,0.0,0.0,0.0,180.0,53620466
0.0,0.0,0.0,0.0,180.0,53820463
0.0,0.0,0.0,0.0,180.0,54020505
0.0,0.0,0.0,0.0,180.0,54420462
0.0,0.0,0.0,0.0,180.0,54620462
0.0,0.0,0.0,0.0,180.0,54820467
0.0,0.0,0.0,0.0,180.0,55220462
0.0,0.0,0.0,0.0,180.0,55430394
0.0,0.0,0.0,0.0,180.0,55820463
0.0,0.0,0.0,0.0,180.0,56020475
0.0,0.0,0.0,0.0,180.0,56220465
0.0,0.0,0.0,0.0,180.0,56420465
0.0,0.0,0.0,0.0,180.0,56820467
0.0,0.0,0.0,0.0,180.0,57020473
0.0,0.0,0.0,0.0,180.0,57220464
0.0,0.0,0.0,0.0,180.0,57620463
0.0,0.0,0.0,0.0,180.0,57820464
0.0,0.0,0.0,0.0,180.0,58020477
0.0,0.0,0.0,0.0,180.0,58420463
0.0,0.0,0.0,0.0,180.0,58620468
0.0,0.0,0.0,0.0,180.0,59020473
0.0,0.0,0.0,0.0,180.0,59220468
0.0,0.0,0.0,0.0,180.0,59420463
0.0,0.0,0.0,0.0,180.0,59620464
0.0,0.0,0.0,0.0,180.0,60020507
0.0,0.0,0.0,0.0,180.0,60220463
0.0,0.0,0.0,0.0,180.0,60420468
0.0,0.0,0.0,0.0,180.0,60820463
0.0,0.0,0.0,0.0,180.0,61020481
0.0,0.0,0.0,0.0,180.0,61220468
0.0,0.0,0.0,0.0,180.0,61420463
0.0,0.0,0.0,0.0,180.0,61620465
0.0,0.0,0.0,0.0,180.0,61820469
0.0,0.0,0.0,0.0,180.0,62020510
0.0,0.0,0.0,0.0,180.0,62420468
0.0,0.0,0.0,0.0,180.0,62620466
0.0,0.0,0.0,0.0,180.0,62820464
0.0,0.0,0.0,0.0,180.0,63220467
0.0,0.0,0.0,0.0,180.0,63420464
0.0,0.0,0.0,0.0,180.0,63620466
0.0,0.0,0.0,0.0,180.0,64020511
0.0,0.0,0.0,0.0,180.0,64220464
0.0,0.0,0.0,0.0,180.0,64420469
0.0,0.0,0.0,0.0,180.0,64820464
0.0,0.0,0.0,0.0,180.0,65020514
0.0,0.0,0.0,0.0,180.0,65220468
0.0,0.0,0.0,0.0,180.0,65620469
0.0,0.0,0.0,0.0,180.0,66020477
0.0,0.0,0.0,0.0,180.0,66220464
0.0,0.0,0.0,0.0,180.0,66420468
0.0,0.0,0.0,0.0,180.0,66820464
0.0,0.0,0.0,0.0,180.0,67020488
0.0,0.0,0.0,0.0,180.0,67220464
0.0,0.0,0.0,0.0,180.0,67620470
0.0,0.0,0.0,0.0,180.0,67820466
0.0,0.0,0.0,0.0,180.0,68020483
0.0,0.0,0.0,0.0,180.0,68420469
0.0,0.0,0.0,0.0,180.0,68620464
0.0,0.0,0.0,0.0,180.0,68820465
0.0,0.0,0.0,0.0,180.0,69220464
-0.018,-0.004,-0.017,0.0,180.0,69485402
0.012,-0.003,-0.177,0.0,180.0,69630393
0.047,-0.051,-0.411,0.0,180.0,70030446
0.047,-0.058,-0.172,0.0,180.0,70230390
0.028,-0.043,-0.047,0.0,180.0,70430385
-0.018,0.025,0.183,0.0,180.0,70830389
-0.026,0.068,0.063,0.0,180.0,71030455
0.019,-0.022,0.406,0.0,180.0,71230391
-0.045,0.094,0.601,0.0,154.111313,71435348
0.008,0.087,0.747,0.0,154.111755,71630383
-0.056,0.1,0.741,0.0,154.112183,71825402
-0.021,0.07,0.881,0.0,154.112701,72025431
-0.054,0.084,0.622,0.0,154.113663,72398678
-0.055,0.033,0.394,0.0,154.114059,72598678
-0.068,0.05,0.23,0.0,154.114441,72798678
-0.038,0.006,0.108,0.0,154.115189,73198678
-0.033,-0.036,0.109,0.0,154.11557,73398698
0.03,0.039,0.011,0.0,154.115723,73598698
-0.09,0.035,-0.038,0.0,154.116364,73998698
0.027,-0.011,-0.029,0.0,154.116653,74198698
-0.016,-0.007,-0.072,0.0,154.117035,74398708
0.069,-0.019,-0.022,0.0,154.117523,74798708
-0.006,0.027,0.007,0.0,154.117691,74998708
-0.023,-0.002,0.022,0.0,154.117981,75198708
0.07,0.002,-0.1,0.0,154.1185,75600128
0.016,-0.006,0.02,0.0,154.11882,75800128
0.02,-0.044,-0.017,0.0,154.119003,76000128
-0.062,0.007,-0.095,0.0,154.119629,76400108
0.029,-0.013,-0.019,0.0,154.119873,76600108
0.061,-0.08,-0.009,0.0,154.120071,76800108
0.065,-0.033,-0.096,0.0,154.120575,77200108
0.008,0.019,-0.089,0.0,154.12085,77400108
-0.002,-0.048,-0.09,0.0,154.121094,77600108
0.046,-0.005,-0.123,0.0,154.121613,78000108
-0.06,0.013,-0.054,0.0,154.121872,78200108
0.008,0.021,-0.047,0.0,154.122131,78400108
-0.013,-0.011,-0.069,0.0,154.122635,78800108
-0.018,-0.015,-0.054,0.0,154.122879,79000108
-0.004,-0.019,0.008,0.0,154.123032,79200108
-0.008,-0.027,-0.059,0.0,154.12352,79600108
-0.051,-0.024,-0.07,0.0,154.123749,79800108
-0.018,0.014,-0.117,0.0,154.123978,80000108
-0.019,0.0,-0.21,0.0,154.124451,80400108
0.072,-0.066,-0.745,0.0,154.124893,80600108
0.071,-0.101,-1.289,0.0,154.125656,80800108
-0.021,-0.107,-1.428,0.0,154.12735,81200108
0.04,-0.094,-0.972,0.0,154.127914,81400108
0.035,0.035,-0.38,0.0,154.12825,81600108
-0.004,0.012,0.415,0.0,154.128937,82000108
0.006,0.049,0.525,0.0,154.129303,82200108
0.015,0.011,0.397,0.0,154.129639,82400108
-0.057,0.051,0.114,0.0,154.129929,82600108
-0.004,0.035,0.047,0.0,154.130615,83000108
0.034,0.027,0.168,0.0,154.130981,83200108
-0.03,0.037,0.031,0.0,154.131195,83400108
-0.032,-0.008,0.006,0.0,154.131378,83600108
-0.06,-0.012,0.085,0.0,154.131638,83800108
0.019,-0.014,0.008,0.0,154.131882,84000108
-0.007,-0.007,-0.109,0.0,154.132462,84400108
0.009,-0.005,0.037,0.0,154.132736,84600108
0.045,0.019,0.012,0.0,154.132919,84800108
-0.075,-0.022,0.084,0.0,154.133118,85000108
-0.051,0.014,0.018,0.0,154.133331,85200108
0.084,-0.043,-0.02,0.0,154.13353,85400108
0.049,0.005,0.005,0.0,154.133743,85600108
-0.001,0.004,-0.046,0.0,154.134232,86000108
0.009,-0.039,-0.067,0.0,154.13446,86200108
-0.055,0.009,-0.009,0.0,154.134689,86400108
0.078,0.008,0.034,0.0,154.135223,87000108
-0.029,-0.017,-0.077,0.0,154.135452,87200108
0.019,0.001,-0.006,0.0,154.13588,87600108
0.051,0.018,-0.013,0.0,154.136063,87800108
-0.004,-0.02,-0.084,0.0,154.136276,88000108
-0.065,0.044,-0.069,0.0,154.136734,88400108
-0.02,-0.024,0.026,0.0,154.136871,88600108
0.023,0.029,-0.045,0.0,154.137039,88800108
0.054,-0.01,-0.068,0.0,154.137222,89000108
-0.003,-0.034,0.011,0.0,154.137543,89400108
-0.039,0.045,-0.057,0.0,154.137772,89600108
-0.024,0.022,-0.112,0.0,154.138,89800108
-0.023,0.019,-0.149,0.0,154.138412,90200108
0.047,-0.012,0.01,0.0,154.138657,90400108
-0.009,-0.019,-0.379,0.0,154.13887,90600108
-0.065,-0.113,-1.599,0.0,154.141357,91200108
-0.093,-0.076,-1.323,0.0,154.142136,91400108
-0.034,-0.024,-0.684,0.0,154.142532,91600108
0.011,0.054,0.425,0.0,154.143143,92000108
-0.017,0.068,0.457,0.0,154.143463,92200108
-0.049,0.031,0.179,0.0,154.144455,92800108
-0.059,0.024,0.146,0.0,154.14476,93000108
-0.03,0.005,0.053,0.0,154.14502,93200108
0.021,0.003,0.174,0.0,154.14534,93400108
0.019,0.025,0.034,0.0,154.145599,93600108
0.018,-0.024,-0.008,0.0,154.145813,93800108
-0.019,0.024,-0.001,0.0,154.146011,94000108
-0.03,0.026,0.048,0.0,154.146271,94200108
0.007,-0.028,0.011,0.0,154.146469,94400108
-0.093,0.039,-0.004,0.0,154.146698,94600108
0.041,-0.012,0.079,0.0,154.147003,94800108
0.052,0.004,0.063,0.0,154.147598,95200108
-0.067,0.035,0.089,0.0,154.147842,95400108
0.003,0.036,0.006,0.0,154.148392,96000108
-0.018,0.015,-0.018,0.0,154.148636,96200108
-0.008,-0.034,-0.102,0.0,154.148895,96400108
0.013,-0.014,-0.088,0.0,154.149536,97000108
-0.049,-0.015,-0.051,0.0,154.14978,97200108
-0.038,0.019,-0.075,0.0,154.150269,97600108
-0.004,-0.016,-0.041,0.0,154.150497,97800108
-0.011,-0.002,-0.074,0.0,154.150711,98000108
-0.007,0.021,-0.047,0.0,154.151459,98600108
0.053,-0.002,-0.021,0.0,154.151657,98800108
-0.02,-0.003,0.011,0.0,154.152069,99200108
0.053,-0.012,0.02,0.0,154.152328,99400108
-0.05,0.021,-0.124,0.0,154.152557,99600108
0.117,-0.056,0.024,0.0,154.153061,100000108
0.034,0.007,0.004,0.0,154.153336,100200108
0.065,0.024,-0.187,0.0,154.15358,100400108
0.165,0.006,-0.797,0.0,154.154053,100600108
0.353,-0.007,-1.353,359.016235,42.921181,100800108
0.389,-0.015,-1.516,358.299164,38.353878,101000108
-0.031,-0.054,-1.273,358.299164,38.356869,101200108
0.005,0.0,-0.105,358.299164,38.35984,101600108
0.024,0.001,0.384,358.299164,38.362209,102000108
-0.031,0.042,0.411,358.299164,38.363407,102200108
0.005,-0.033,-0.053,358.299164,38.365768,102600108
-0.031,-0.019,0.009,358.299164,38.36636,102800108
0.023,0.031,0.009,358.299164,38.36692,103000108
-0.058,0.056,-0.008,358.299164,38.370041,103600108
0.04,-0.045,0.057,358.299164,38.37114,103800108
-0.015,-0.011,0.038,358.299164,38.373219,104200108
-0.046,-0.01,0.053,358.299164,38.374119,104400108
0.053,0.0,0.074,358.299164,38.375248,104600108
-0.012,-0.01,-0.092,358.299164,38.376358,104800108
-0.016,0.004,0.032,358.299164,38.37817,105200108
0.043,0.001,-0.046,358.299164,38.379009,105400108
-0.025,0.021,-0.091,358.299164,38.380077,105600108
0.03,0.035,-0.026,358.299164,38.380657,105800108
-0.049,-0.014,-0.081,358.299164,38.382629,106200108
-0.069,0.007,-0.022,358.299164,38.383629,106400108
0.043,-0.002,0.039,358.299164,38.385529,106800108
-0.027,0.027,-0.028,358.299164,38.386497,107000108
-0.002,0.014,-0.026,358.299164,38.388218,107400108
0.016,-0.03,-0.057,358.299164,38.389019,107600108
0.05,-0.037,0.017,358.299164,38.389957,107800108
0.044,-0.031,-0.056,358.299164,38.390789,108000108
0.001,-0.003,0.004,358.299164,38.392521,108400108
-0.073,0.018,-0.052,358.299164,38.39344,108600108
-0.032,0.025,-0.003,358.299164,38.394341,108800108
0.073,-0.056,-0.083,358.299164,38.396,109200108
0.014,-0.015,0.013,358.299164,38.39687,109400108
0.023,0.016,0.01,358.299164,38.397499,109600108
0.001,0.063,-0.064,358.299164,38.39901,110000108
0.002,-0.025,-0.158,358.299164,38.399818,110200108
-0.06,-0.008,-0.116,358.299164,38.400738,110400108
-0.065,-0.053,-1.376,358.299164,38.40583,110800108
-0.025,-0.095,-1.585,358.299164,38.40955,111000108
0.033,-0.041,-1.327,358.299164,38.412659,111200108
0.07,-0.053,-0.912,358.299164,38.41481,111400108
-0.068,0.048,-0.197,358.299164,38.416,111600108
-0.035,0.019,0.349,358.299164,38.417191,111800108
-0.055,0.018,0.428,358.299164,38.418381,112000108
-0.025,0.026,0.266,358.299164,38.420891,112400108
-0.07,0.025,0.167,358.299164,38.42207,112600108
0.041,0.046,0.099,358.299164,38.423248,112800108
-0.039,0.022,0.094,358.299164,38.424438,113000108
-0.067,0.004,0.065,358.299164,38.425419,113200108
0.005,-0.017,0.05,358.299164,38.426628,113400108
0.012,-0.006,0.023,358.299164,38.427837,113600108
-0.003,-0.004,0.051,358.299164,38.42902,113800108
0.037,0.033,0.047,358.299164,38.431019,114200108
-0.01,0.013,-0.019,358.299164,38.43298,114600108
0.031,-0.008,-0.054,358.299164,38.43512,115000108
-0.002,0.001,0.002,358.299164,38.43594,115200108
-0.047,-0.002,-0.056,358.299164,38.436977,115400108
-0.022,-0.009,0.053,358.299164,38.438908,115800108
0.021,0.02,-0.015,358.299164,38.439468,116000108
0.036,-0.003,-0.005,358.299164,38.4403,116200108
0.012,-0.011,-0.016,358.299164,38.44313,116800108
-0.021,0.01,-0.007,358.299164,38.444019,117000108
-0.084,0.014,0.01,358.299164,38.445709,117400108
0.002,-0.016,-0.005,358.299164,38.446301,117600108
0.006,-0.023,-0.06,358.299164,38.447189,117800108
-0.039,0.011,-0.068,358.299164,38.449009,118200108
0.017,-0.017,-0.004,358.299164,38.44978,118400108
-0.002,-0.025,-0.055,358.299164,38.450649,118600108
-0.006,0.012,-0.146,358.299164,38.45229,119000108
0.04,-0.033,-0.063,358.299164,38.45311,119200108
-0.009,0.0,-0.037,358.299164,38.454029,119400108
-0.046,-0.033,-0.072,358.299164,38.45488,119600108
0.074,-0.05,-0.193,358.299164,38.456589,120000108
0.032,-0.03,-0.205,358.299164,38.457451,120200108
0.0,0.022,-0.173,358.299164,38.458321,120400108
-0.015,-0.124,-0.858,358.299164,38.461239,120800108
0.064,-0.17,-1.303,358.299164,38.464317,121000108
0.005,-0.147,-1.315,358.299164,38.467419,121200108
-0.06,-0.05,-0.576,358.299164,38.470829,121600108
0.017,0.001,-0.324,358.299164,38.471951,121800108
-0.05,-0.006,0.013,358.299164,38.472679,122000108
0.03,0.052,0.51,358.299164,38.475029,122400108
0.029,0.059,0.467,358.299164,38.476208,122600108
-0.016,0.06,0.272,358.299164,38.477398,122800108
0.003,0.005,0.196,358.299164,38.479877,123200108
0.022,0.082,0.157,358.299164,38.481018,123400108
-0.051,0.0,0.031,358.299164,38.481838,123600108
0.006,0.047,0.053,358.299164,38.483749,124000108
0.022,-0.021,0.049,358.299164,38.48489,124200108
-0.012,0.018,0.074,358.299164,38.486031,124400108
-0.036,0.009,0.044,358.299164,38.48777,124800108
0.033,-0.015,-0.032,358.299164,38.488659,125000108
-0.024,0.0,-0.034,358.299164,38.489731,125200108
0.003,-0.022,-0.078,358.299164,38.49078,125400108
0.016,-0.016,-0.085,358.299164,38.49287,125800108
0.013,-0.014,-0.036,358.299164,38.49382,126000108
-0.073,0.019,0.054,358.299164,38.494629,126200108
0.044,-0.021,-0.034,358.299164,38.496281,126600108
0.028,-0.015,-0.075,358.299164,38.497208,126800108
-0.035,0.022,0.015,358.299164,38.497948,127000108
-0.025,0.026,-0.02,358.299164,38.498779,127200108
0.032,0.006,-0.031,358.299164,38.499508,127400108
0.025,-0.036,0.008,358.299164,38.500229,127600108
-0.028,-0.001,-0.083,358.299164,38.501209,127800108
-0.008,-0.008,-0.204,358.299164,38.503059,128200108
-0.018,-0.013,-0.103,358.299164,38.503979,128400108
0.043,-0.016,-0.144,358.299164,38.504829,128600108
0.017,-0.036,-0.09,358.299164,38.50642,129000108
0.045,0.016,0.079,358.299164,38.50729,129200108
0.026,0.012,0.067,358.299164,38.508179,129400108
-0.017,-0.042,-0.087,358.299164,38.509888,129800108
0.09,0.028,0.028,358.299164,38.510597,130000108
-0.01,0.016,-0.007,358.299164,38.511311,130200108
-0.039,-0.129,-1.408,358.299164,38.517151,130800108
-0.013,-0.144,-1.526,358.299164,38.520718,131000108
0.012,-0.153,-1.246,358.299164,38.523659,131200108
-0.01,-0.012,-0.208,358.299164,38.52615,131600108
-0.041,0.032,0.127,358.299164,38.527279,131800108
-0.051,0.064,0.337,358.299164,38.52845,132000108
0.023,0.03,0.44,358.299164,38.530937,132400108
0.036,0.01,0.243,358.299164,38.53223,132600108
0.007,-0.005,0.068,358.299164,38.533501,132800108
0.042,-0.006,0.026,358.299164,38.53558,133200108
-0.017,0.023,-0.012,358.299164,38.537201,133600108
0.039,-0.02,0.011,358.299164,38.53912,134000108
0.004,-0.01,0.015,358.299164,38.541248,134400108
-0.04,0.019,-0.019,358.299164,38.542088,134600108
-0.026,-0.005,-0.051,358.299164,38.543159,134800108
-0.035,-0.03,-0.083,358.299164,38.544189,135000108
-0.085,-0.006,0.003,358.299164,38.544861,135200108
0.002,0.021,-0.021,358.299164,38.54562,135400108
-0.027,0.013,-0.135,358.299164,38.54665,135600108
-0.014,0.02,-0.096,358.299164,38.548599,136000108
0.02,-0.007,-0.042,358.299164,38.549469,136200108
-0.083,0.01,-0.017,358.299164,38.550228,136400108
-0.025,-0.028,-0.028,358.299164,38.550961,136600108
-0.039,0.009,-0.04,358.299164,38.552559,137000108
0.004,0.025,-0.021,358.299164,38.553188,137200108
-0.005,0.016,0.003,358.299164,38.553699,137400108
0.037,0.003,-0.008,358.299164,38.555149,137800108
0.007,0.024,-0.078,358.299164,38.556,138000108
0.04,-0.025,-0.061,358.299164,38.556747,138200108
0.034,-0.026,0.004,358.299164,38.558189,138600108
0.025,-0.002,-0.115,358.299164,38.559029,138800108
-0.042,0.023,-0.044,358.299164,38.559898,139000108
0.006,0.057,0.052,358.299164,38.561279,139400108
0.024,0.004,-0.02,358.299164,38.56192,139600108
-0.024,-0.003,-0.155,358.299164,38.562759,139800108
0.026,-0.003,0.152,358.299164,38.564949,140400108
0.036,-0.032,-0.319,358.299164,38.56575,140600108
0.013,-0.073,-0.994,358.299164,38.568081,140800108
-0.033,-0.176,-1.453,358.299164,38.574848,141200108
-0.056,-0.107,-0.819,358.299164,38.576778,141400108
-0.003,-0.048,-0.456,358.299164,38.577908,141600108
-0.006,0.041,0.242,358.299164,38.580269,142000108
-0.011,0.038,0.352,358.299164,38.581459,142200108
0.081,0.062,0.387,358.299164,38.5839,142600108
-0.04,0.003,0.239,358.299164,38.585117,142800108
-0.018,0.005,0.187,358.299164,38.586369,143000108
0.009,0.023,0.188,358.299164,38.587627,143200108
-0.02,0.003,0.121,358.299164,38.59,143600108
-0.021,0.033,0.006,358.299164,38.590611,143800108
-0.026,-0.004,0.031,358.299164,38.591511,144000108
-0.056,0.044,0.089,358.299164,38.593559,144400108
-0.016,0.013,0.054,358.299164,38.594608,144600108
-0.018,0.023,0.012,358.299164,38.59528,144800108
-0.034,0.01,-0.007,358.299164,38.59676,145200108
-0.002,-0.005,0.03,358.299164,38.597729,145400108
0.025,0.002,0.017,358.299164,38.59861,145600108
0.025,0.017,-0.008,358.299164,38.600128,146000108
0.045,-0.012,-0.047,358.299164,38.600899,146200108
0.061,0.014,0.006,358.299164,38.601547,146400108
0.012,0.012,-0.035,358.299164,38.60239,146600108
0.032,0.016,-0.073,358.299164,38.604118,147000108
0.05,-0.033,0.052,358.299164,38.605007,147200108
0.005,-0.022,-0.125,358.299164,38.60675,147600108
-0.023,-0.015,-0.061,358.299164,38.607639,147800108
0.024,-0.016,-0.06,358.299164,38.608448,148000108
0.038,0.018,-0.076,358.299164,38.610939,148600108
0.028,-0.015,-0.06,358.299164,38.611717,148800108
0.035,-0.01,-0.055,358.299164,38.612457,149000108
